Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
SFUN,Fang Holdings Limited,2.05,183269266.1,,2010.0,Technology,EDP Services,https://old.nasdaq.com/symbol/sfun,
FPAC,Far Point Acquisition Corporation,10.22,808018750.0,,2018.0,Finance,Business Services,https://old.nasdaq.com/symbol/fpac,
FPAC.U,Far Point Acquisition Corporation,,0.0,,2018.0,,,https://old.nasdaq.com/symbol/fpac.u,
FPAC.WS,Far Point Acquisition Corporation,,0.0,,,,,https://old.nasdaq.com/symbol/fpac.ws,
FTCH,Farfetch Limited,8.0,2435988432.0,,2018.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/ftch,
FPI,Farmland Partners Inc.,6.3,224135326.8,,2014.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/fpi,
FPI^B,Farmland Partners Inc.,24.1,0.0,,,,,https://old.nasdaq.com/symbol/fpi^b,
FSLY,"Fastly, Inc.",25.11,2347041869.55,,2019.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/fsly,
FBK,FB Financial Corporation,36.91,1140705247.86,,2016.0,Finance,Major Banks,https://old.nasdaq.com/symbol/fbk,
FFG,"FBL Financial Group, Inc.",56.99,1405366846.15,,1996.0,Finance,Life Insurance,https://old.nasdaq.com/symbol/ffg,
AGM,Federal Agricultural Mortgage Corporation,81.21,868966084.35,,,Finance,Finance Companies,https://old.nasdaq.com/symbol/agm,
AGM.A,Federal Agricultural Mortgage Corporation,,0.0,,,,,https://old.nasdaq.com/symbol/agm.a,
AGM^A,Federal Agricultural Mortgage Corporation,25.75,0.0,,,,,https://old.nasdaq.com/symbol/agm^a,
AGM^C,Federal Agricultural Mortgage Corporation,26.68,0.0,,,,,https://old.nasdaq.com/symbol/agm^c,
AGM^D,Federal Agricultural Mortgage Corporation,26.7251,0.0,,,,,https://old.nasdaq.com/symbol/agm^d,
FRT,Federal Realty Investment Trust,135.85,10182563662.7,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/frt,
FRT^C,Federal Realty Investment Trust,25.22,0.0,,,,,https://old.nasdaq.com/symbol/frt^c,
FSS,Federal Signal Corporation,31.84,1921692438.08,,,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/fss,
FII,"Federated Investors, Inc.",30.71,3107760822.01,,1998.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/fii,
FMN,Federated Premier Municipal Income Fund,14.05,161529702.8,,2002.0,,,https://old.nasdaq.com/symbol/fmn,
FDX,FedEx Corporation,142.09,37072745805.81,,,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/fdx,
RACE,Ferrari N.V.,149.79,37489040961.12,,2015.0,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/race,
FGP,"Ferrellgas Partners, L.P.",0.95,92295031.75,,1994.0,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/fgp,
FOE,Ferro Corporation,11.14,912729475.92,,,Basic Industries,Paints/Coatings,https://old.nasdaq.com/symbol/foe,
FG,FGL Holdings,8.41,1826526312.55,,2017.0,Finance,Life Insurance,https://old.nasdaq.com/symbol/fg,
FG.WS,FGL Holdings,,0.0,,,,,https://old.nasdaq.com/symbol/fg.ws,
FCAU,Fiat Chrysler Automobiles N.V.,12.43,24567410739.63,,2014.0,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/fcau,
FNF,"Fidelity National Financial, Inc.",45.22,12409116391.0,,2014.0,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/fnf,
FIS,"Fidelity National Information Services, Inc.",130.57,80097383080.0,,,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/fis,
FMO,Fiduciary/Claymore Energy Infrastructure Fund,8.56,303372974.08,,2004.0,,,https://old.nasdaq.com/symbol/fmo,
FAF,First American Corporation (The),58.93,6613415832.06,,,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/faf,
FBP,First BanCorp.,10.04,2181854728.32,,,Finance,Major Banks,https://old.nasdaq.com/symbol/fbp,
FCF,First Commonwealth Financial Corporation,13.0,1280499181.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/fcf,
FHN,First Horizon National Corporation,15.89,4965276548.19,,,Finance,Major Banks,https://old.nasdaq.com/symbol/fhn,
FHN^A,First Horizon National Corporation,25.561,0.0,,,,,https://old.nasdaq.com/symbol/fhn^a,
FR,"First Industrial Realty Trust, Inc.",40.01,5060753472.15,,1994.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/fr,
AG,First Majestic Silver Corp.,9.52,1928021178.16,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/ag,
FRC,FIRST REPUBLIC BANK,94.48,15893569682.0,,,,,https://old.nasdaq.com/symbol/frc,
FRC^D.CL,FIRST REPUBLIC BANK,,0.0,,,,,https://old.nasdaq.com/symbol/frc^d.cl,
FRC^F,FIRST REPUBLIC BANK,26.0,0.0,,,,,https://old.nasdaq.com/symbol/frc^f,
FRC^G,FIRST REPUBLIC BANK,25.8,0.0,,,,,https://old.nasdaq.com/symbol/frc^g,
FRC^H,FIRST REPUBLIC BANK,26.03,0.0,,,,,https://old.nasdaq.com/symbol/frc^h,
FRC^I,FIRST REPUBLIC BANK,26.8,0.0,,,,,https://old.nasdaq.com/symbol/frc^i,
FFA,First Trust,15.67,313057861.22,,2004.0,,,https://old.nasdaq.com/symbol/ffa,
FMY,First Trust,13.9674,58846262.451000005,,2005.0,,,https://old.nasdaq.com/symbol/fmy,
FDEU,First Trust Dynamic Europe Equity Income Fund,13.28,228839738.24,,2015.0,,,https://old.nasdaq.com/symbol/fdeu,
FIF,First Trust Energy Infrastructure Fund,15.7,275538705.2,,2011.0,,,https://old.nasdaq.com/symbol/fif,
FSD,First Trust High Income Long Short Fund,14.94,515814077.52,,2010.0,,,https://old.nasdaq.com/symbol/fsd,
FPF,First Trust Intermediate Duration Preferred & Income Fund,23.44,1424354969.68,,2013.0,,,https://old.nasdaq.com/symbol/fpf,
FEI           ,First Trust MLP and Energy Income Fund,10.96,515199350.4,,2012.0,,,https://old.nasdaq.com/symbol/fei,
FPL,First Trust New Opportunities MLP & Energy Fund,9.0,231297777.0,,2014.0,,,https://old.nasdaq.com/symbol/fpl,
FIV,First Trust Senior Floating Rate 2022 Target Term Fund,8.84,316751069.96,,2016.0,,,https://old.nasdaq.com/symbol/fiv,
FCT,First Trust Senior Floating Rate Income Fund II,11.87,316893176.34,,2004.0,,,https://old.nasdaq.com/symbol/fct,
FGB,First Trust Specialty Finance and Financial Opportunities Fund,6.12,87879283.2,,2007.0,,,https://old.nasdaq.com/symbol/fgb,
FEO,First Trust/Aberdeen Emerging Opportunity Fund,13.17,66658703.85,,,,,https://old.nasdaq.com/symbol/feo,
FAM,First Trust/Aberdeen Global Opportunity Income Fund,10.74,137004187.08,,2006.0,,,https://old.nasdaq.com/symbol/fam,
FE,FirstEnergy Corp.,48.03,25935569894.43,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/fe,
FIT,"Fitbit, Inc.",3.82,986879752.7,,2015.0,Technology,Computer Manufacturing,https://old.nasdaq.com/symbol/fit,
FPH,"Five Point Holdings, LLC",7.17,1061486744.07,,2017.0,Finance,Real Estate,https://old.nasdaq.com/symbol/fph,
FVRR,Fiverr International Ltd.,21.59,688721000.0,,2019.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/fvrr,
FBC,"Flagstar Bancorp, Inc.",37.97,2144696416.84,,,Finance,Savings Institutions,https://old.nasdaq.com/symbol/fbc,
DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.,26.12,500594579.96,,2013.0,,,https://old.nasdaq.com/symbol/dfp,
PFD,Flaherty & Crumrine Preferred and Income Fund Inco,15.23,171162492.07,,1991.0,,,https://old.nasdaq.com/symbol/pfd,
PFO,Flaherty & Crumrine Preferred and Income Opportuni,12.089,152499483.059,,1992.0,,,https://old.nasdaq.com/symbol/pfo,
FFC,Flaherty & Crumrine Preferred and Income Securitie,20.91,927592127.43,,2003.0,,,https://old.nasdaq.com/symbol/ffc,
FLC,Flaherty & Crumrine Total Return Fund Inc,22.79,227237084.48,,2003.0,,,https://old.nasdaq.com/symbol/flc,
FLT,"FleetCor Technologies, Inc.",284.59,24636364637.39,,2010.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/flt,
FLNG,FLEX LNG Ltd.,10.2997,0.0,,2019.0,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/flng,
FND,"Floor & Decor Holdings, Inc.",47.75,4756523758.25,,2017.0,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/fnd,
FTK,"Flotek Industries, Inc.",2.07,119434663.35,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/ftk,
FLO,"Flowers Foods, Inc.",22.34,4725221821.72,,,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/flo,
FLS,Flowserve Corporation,44.17,5793783449.51,,,Capital Goods,Fluid Controls,https://old.nasdaq.com/symbol/fls,
FLR,Fluor Corporation,18.18,2543878623.06,,,Basic Industries,Military/Government/Technical,https://old.nasdaq.com/symbol/flr,
FLY,Fly Leasing Limited,19.47,604315545.24,,2007.0,,,https://old.nasdaq.com/symbol/fly,
FMC,FMC Corporation,81.06,10572868501.44,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/fmc,
FMX,Fomento Economico Mexicano S.A.B. de C.V.,91.55,163793307509.25,,,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/fmx,
FL,"Foot Locker, Inc.",41.43,4434633185.97,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/fl,
F,Ford Motor Company,8.68,34631839852.68,,,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/f,
F^B,Ford Motor Company,26.6,0.0,,,,,https://old.nasdaq.com/symbol/f^b,
FELP,Foresight Energy LP,0.2488,36298405.3056,,2014.0,Energy,Coal Mining,https://old.nasdaq.com/symbol/felp,
FOR,Forestar Group Inc,18.56,890831112.96,,2017.0,Finance,Real Estate,https://old.nasdaq.com/symbol/for,
FTS,Fortis Inc.,42.6,18605979876.6,,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/fts,
FTV,Fortive Corporation,65.64,22024402004.88,,2016.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/ftv,
FTV^A,Fortive Corporation,876.86,0.0,,,,,https://old.nasdaq.com/symbol/ftv^a,
FTAI,Fortress Transportation and Infrastructure Investors LLC,15.07,1279490289.66,,2015.0,,,https://old.nasdaq.com/symbol/ftai,
FTAI^A,Fortress Transportation and Infrastructure Investors LLC,25.9507,0.0,,,,,https://old.nasdaq.com/symbol/ftai^a,
FSM,Fortuna Silver Mines Inc.,3.18,509727138.54,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/fsm,
FBHS,"Fortune Brands Home & Security, Inc.",56.23,7873280065.84,,,Basic Industries,Homebuilding,https://old.nasdaq.com/symbol/fbhs,
FET,"Forum Energy Technologies, Inc.",1.39,153420702.34,,2012.0,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/fet,
FBM,"Foundation Building Materials, Inc.",16.25,698584900.0,,2017.0,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/fbm,
FCPT,"Four Corners Property Trust, Inc.",29.0,1984129047.0,,2015.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/fcpt,
FEDU,Four Seasons Education (Cayman) Inc.,1.81,90379059.42,,2017.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/fedu,
FNV,Franco-Nevada Corporation,93.78,17616056741.1,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/fnv,
FC,Franklin Covey Company,34.26,478756845.72,,,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/fc,
FSB,"Franklin Financial Network, Inc.",29.83,436262556.8,,2015.0,Finance,Major Banks,https://old.nasdaq.com/symbol/fsb,
BEN,"Franklin Resources, Inc.",27.14,13669511062.62,,,Finance,Investment Managers,https://old.nasdaq.com/symbol/ben,
FT,Franklin Universal Trust,7.51,188740523.94,,,,,https://old.nasdaq.com/symbol/ft,
FI,Frank&#39;s International N.V.,4.65,1047838965.45,,2013.0,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/fi,
FCX,"Freeport-McMoran, Inc.",8.76,12709801428.24,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/fcx,
FMS,Fresenius Medical Care Corporation,32.28,19550812938.0,,,Health Care,Misc Health and Biotechnology Services,https://old.nasdaq.com/symbol/fms,
FDP,"Fresh Del Monte Produce, Inc.",31.27,1512088961.73,,1997.0,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/fdp,
RESI,Front Yard Residential Corporation,11.66,627616500.28,,,Finance,Real Estate,https://old.nasdaq.com/symbol/resi,
FRO,Frontline Ltd.,11.1,2138037955.2,,,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/fro,
FSK,FS KKR Capital Corp.,5.76,2986810928.64,,2014.0,,,https://old.nasdaq.com/symbol/fsk,
FCN,"FTI Consulting, Inc.",107.94,4052088864.18,,,Consumer Services,Professional Services,https://old.nasdaq.com/symbol/fcn,
FTSI,"FTS International, Inc.",2.02,220246118.64,,2018.0,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/ftsi,
FF,FutureFuel Corp.,11.46,501297564.78,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/ff,
GCV,"Gabelli Convertible and Income Securities Fund, Inc. (The)",5.33,99977602.92,,,,,https://old.nasdaq.com/symbol/gcv,
GCV^B,"Gabelli Convertible and Income Securities Fund, Inc. (The)",26.5595,0.0,,,,,https://old.nasdaq.com/symbol/gcv^b,
GAB,"Gabelli Equity Trust, Inc. (The)",5.89,1503103002.84,,1986.0,,,https://old.nasdaq.com/symbol/gab,
GAB^D,"Gabelli Equity Trust, Inc. (The)",26.2219,0.0,,,,,https://old.nasdaq.com/symbol/gab^d,
GAB^G,"Gabelli Equity Trust, Inc. (The)",25.1592,0.0,,,,,https://old.nasdaq.com/symbol/gab^g,
GAB^H,"Gabelli Equity Trust, Inc. (The)",25.115,0.0,,,,,https://old.nasdaq.com/symbol/gab^h,
GAB^J,"Gabelli Equity Trust, Inc. (The)",26.5286,0.0,,,,,https://old.nasdaq.com/symbol/gab^j,
GGZ,Gabelli Global Small and Mid Cap Value Trust (The),10.75,102265728.25,,2014.0,,,https://old.nasdaq.com/symbol/ggz,
GGZ^A,Gabelli Global Small and Mid Cap Value Trust (The),25.73,0.0,,,,,https://old.nasdaq.com/symbol/ggz^a,
GGT,Gabelli Multi-Media Trust Inc. (The),8.1,200522101.5,,,,,https://old.nasdaq.com/symbol/ggt,
GGT^B,Gabelli Multi-Media Trust Inc. (The),27.15,0.0,,,,,https://old.nasdaq.com/symbol/ggt^b,
GGT^E,Gabelli Multi-Media Trust Inc. (The),26.09,0.0,,,,,https://old.nasdaq.com/symbol/ggt^e,
GUT,Gabelli Utility Trust (The),7.34,396283201.58,,,,,https://old.nasdaq.com/symbol/gut,
GUT^A,Gabelli Utility Trust (The),26.02,0.0,,,,,https://old.nasdaq.com/symbol/gut^a,
GUT^C,Gabelli Utility Trust (The),26.0815,0.0,,,,,https://old.nasdaq.com/symbol/gut^c,
GCAP,"GAIN Capital Holdings, Inc.",4.83,180620728.68,,2010.0,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/gcap,
GBL,"Gamco Investors, Inc.",18.45,511011974.7,,1999.0,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/gbl,
GNT,"GAMCO Natural Resources, Gold & Income Tust ",5.93,123905630.3,,2011.0,,,https://old.nasdaq.com/symbol/gnt,
GNT^A,"GAMCO Natural Resources, Gold & Income Tust ",25.2905,0.0,,,,,https://old.nasdaq.com/symbol/gnt^a,
GME,Gamestop Corporation,5.49,496612213.02,,2002.0,Consumer Services,Electronics Distribution,https://old.nasdaq.com/symbol/gme,
GPS,"Gap, Inc. (The)",16.57,6226800283.45,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/gps,
GDI,"Gardner Denver Holdings, Inc.",27.57,5627026495.83,,2017.0,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/gdi,
GTX,Garrett Motion Inc.,9.14,682037356.7,,2018.0,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/gtx,
IT,"Gartner, Inc.",142.57,12850862029.7,,1993.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/it,
GLOG,GasLog LP.,13.15,1061593898.1,,2012.0,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/glog,
GLOG^A,GasLog LP.,26.5713,0.0,,,,,https://old.nasdaq.com/symbol/glog^a,
GLOP,GasLog Partners LP,19.23,934130690.97,,2014.0,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/glop,
GLOP^A,GasLog Partners LP,25.25,0.0,,,,,https://old.nasdaq.com/symbol/glop^a,
GLOP^B,GasLog Partners LP,23.7491,0.0,,,,,https://old.nasdaq.com/symbol/glop^b,
GLOP^C,GasLog Partners LP,23.84,0.0,,,,,https://old.nasdaq.com/symbol/glop^c,
GTES,Gates Industrial Corporation plc,9.59,2782144063.3,,2018.0,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/gtes,
GATX,GATX Corporation,73.6,2627520000.0,,,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/gatx,
GMTA,GATX Corporation,27.07,0.0,,2016.0,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/gmta,
GCP,GCP Applied Technologies Inc.,19.1,1388023931.0,,2016.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/gcp,
GNK,Genco Shipping & Trading Limited ,9.54,397407274.38,,,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/gnk,
GNRC,Generac Holdlings Inc.,77.98,4863843966.66,,2010.0,Consumer Durables,Metal Fabrications,https://old.nasdaq.com/symbol/gnrc,
GAM,"General American Investors, Inc.",35.63,889985095.16,,,,,https://old.nasdaq.com/symbol/gam,
GAM^B,"General American Investors, Inc.",27.0563,0.0,,,,,https://old.nasdaq.com/symbol/gam^b,
GD,General Dynamics Corporation,176.7,51038756004.0,,,Capital Goods,Marine Transportation,https://old.nasdaq.com/symbol/gd,
GE,General Electric Company,8.56,74703736320.0,,,Energy,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/ge,
GIS,"General Mills, Inc.",54.5,32939460410.5,,,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/gis,
GM,General Motors Company,34.75,50445790623.0,,2010.0,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/gm,
GCO,Genesco Inc.,36.96,554357865.6,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/gco,
GWR,"Genesee & Wyoming, Inc.",110.38,6288259633.72,,,Transportation,Railroads,https://old.nasdaq.com/symbol/gwr,
GEL,"Genesis Energy, L.P.",22.03,2700420172.54,,1996.0,Energy,Oil Refining/Marketing,https://old.nasdaq.com/symbol/gel,
GEN           ,"Genesis Healthcare, Inc.",1.18,194438331.46,,,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/gen,
GNE,Genie Energy Ltd.,7.54,205392804.5,,2011.0,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/gne,
GNE^A,Genie Energy Ltd.,8.8364,0.0,,,,,https://old.nasdaq.com/symbol/gne^a,
G,Genpact Limited,38.32,7300006597.12,,2007.0,Consumer Services,Professional Services,https://old.nasdaq.com/symbol/g,
GPC,Genuine Parts Company,94.54,13810249005.26,,,Capital Goods,Automotive Aftermarket,https://old.nasdaq.com/symbol/gpc,
GNW,Genworth Financial Inc,4.31,2169934486.18,,2004.0,Finance,Life Insurance,https://old.nasdaq.com/symbol/gnw,
GEO,Geo Group Inc (The),15.69,1902443064.12,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/geo,
GPRK,Geopark Ltd,18.14,1070154370.78,,2014.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/gprk,
GPJA,Georgia Power Company,26.96,0.0,,2017.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/gpja,
GGB,Gerdau S.A.,3.08,5227348615.72,,,Capital Goods,Steel/Iron Ore,https://old.nasdaq.com/symbol/ggb,
GTY,Getty Realty Corporation,32.38,1331467057.1,,,Finance,Real Estate,https://old.nasdaq.com/symbol/gty,
GIG,"GigCapital, Inc.",10.43,121369133.06,,2018.0,Finance,Business Services,https://old.nasdaq.com/symbol/gig,
GIG.U,"GigCapital, Inc.",,0.0,,2017.0,,,https://old.nasdaq.com/symbol/gig.u,
GIG.WS,"GigCapital, Inc.",,0.0,,,,,https://old.nasdaq.com/symbol/gig.ws,
GIG~,"GigCapital, Inc.",0.98,0.0,,,,,https://old.nasdaq.com/symbol/gig~,
GIX,"GigCapital2, Inc.",9.8386,218908850.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/gix,
GIX.U,"GigCapital2, Inc.",,0.0,,2019.0,,,https://old.nasdaq.com/symbol/gix.u,
GIX.WS,"GigCapital2, Inc.",,0.0,,,,,https://old.nasdaq.com/symbol/gix.ws,
GIX~,"GigCapital2, Inc.",0.3,0.0,,,,,https://old.nasdaq.com/symbol/gix~,
GIL,"Gildan Activewear, Inc.",34.89,7106730074.22,,1998.0,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/gil,
GLT,Glatfelter,14.23,628555478.73,,,Basic Industries,Paper,https://old.nasdaq.com/symbol/glt,
GKOS,Glaukos Corporation,58.83,2166966281.25,,2015.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/gkos,
GSK,GlaxoSmithKline PLC,42.2,105262082730.0,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/gsk,
CO,Global Cord Blood Corporation,4.56,554272902.0,,,Finance,Business Services,https://old.nasdaq.com/symbol/co,
GMRE,Global Medical REIT Inc.,11.66,412727795.7,,2016.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/gmre,
GMRE^A,Global Medical REIT Inc.,27.2,0.0,,,,,https://old.nasdaq.com/symbol/gmre^a,
GNL,"Global Net Lease, Inc.",19.58,1654235684.2,,2015.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/gnl,
GNL^A,"Global Net Lease, Inc.",25.32,0.0,,,,,https://old.nasdaq.com/symbol/gnl^a,
GLP,Global Partners LP,19.76,666998720.96,,2005.0,Energy,Oil Refining/Marketing,https://old.nasdaq.com/symbol/glp,
